ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,recommendation
AVT,6,40.68333333333334,-0.031999999999999314,0.014243323442132194,0.4579179936286512,0.011255665554165944,0.2,753.8333333333334,33.30173314784737,0.5794658753707448,0.5655693652426862,AVOID - Too unpredictable
STLA,6,36.04,-0.026857142857142993,0.015476774329156284,0.3686913795213198,0.010230060475064367,0.2,817.1666666666666,33.44129718236825,0.5577829468227925,0.546553678755907,AVOID - Too unpredictable
CL,6,66.395,-0.03799999999999995,0.008178125859644836,0.7176291985884288,0.010808482545198115,0.6,296.1666666666667,41.16449552126953,0.5429866664511188,0.5275282842601032,AVOID - Too unpredictable
LRCX,6,86.48333333333333,-0.025142857142857005,0.00616406735049202,0.5469206726959774,0.006324000840577885,0.2,44.333333333333336,33.55252193645697,0.5330890913617181,0.5230413176337416,AVOID - Too unpredictable
WBA,6,22.051666666666662,-0.019142857142856982,0.023956878685724603,0.21122000115729692,0.009578414382463773,0.2,937.8333333333334,33.76086492232536,0.5282891031513702,0.5207064649005492,AVOID - Too unpredictable
O,6,61.973333333333336,-0.023428571428571236,0.008517717798874225,0.433538413010376,0.0069955638932397155,0.2,372.6666666666667,33.555975144642254,0.5278713643888987,0.5185997269875473,AVOID - Too unpredictable
MMSI,6,73.67666666666668,-0.003428571428571565,0.007012987012987915,0.06992058987800873,0.0009490194527169441,0.0,193.0,30.115487665117943,0.516693506493573,0.5153648777619079,AVOID - Too unpredictable
COP,6,65.64,-0.03257142857142899,0.007831652022996183,0.6285698051927084,0.00957601775126003,0.2,312.3333333333333,33.277347785563876,0.5140696387894694,0.5015216344247497,AVOID - Too unpredictable
CRM,6,80.10333333333332,-0.008571428571428896,0.006261595547310317,0.18499249234015458,0.0023094231493506878,0.2,114.16666666666667,33.95690555148424,0.501574675324714,0.4983504443573749,AVOID - Too unpredictable
PZZA,6,32.650000000000006,-0.05085714285714276,0.015400767996889053,0.6998809422561327,0.02143586346879426,0.2,849.3333333333334,32.318436693027245,0.5028350750984276,0.48369262748710085,AVOID - Too unpredictable
D,6,45.675000000000004,0.04314285714285748,0.010214289074102378,0.7290347499719531,0.015961351942462024,0.2,676.8333333333334,32.71029347797687,0.46653765345962617,0.48161244073854603,AVOID - Too unpredictable
U,6,67.18833333333333,-0.022571428571429165,0.0072421695951012666,0.4529686032779275,0.0067417746624353556,0.6,282.3333333333333,41.5430876216095,0.4865893048121956,0.4783551890413304,AVOID - Too unpredictable
ORI,6,67.925,0.03000000000000195,0.006795383453781612,0.6215236654115968,0.009150145975879232,0.2,268.1666666666667,33.288846906025526,0.461576421098116,0.4719548860545339,AVOID - Too unpredictable
TXNM,6,47.415,0.023142857142857624,0.00945654758902037,0.40643777711559576,0.008571924013826759,0.6,637.8333333333334,41.42650402628794,0.44838220393340084,0.4561617131714707,AVOID - Too unpredictable
MBLY,6,35.59166666666667,-0.013428571428570587,0.012886602949891968,0.2020244759648917,0.005676173522778507,0.2,823.5,33.818980736218904,0.4586556766582383,0.4540369834096964,AVOID - Too unpredictable
FLS,6,52.053333333333335,-0.019428571428571205,0.008839046769467673,0.35292429153510574,0.00678005170725741,0.6,549.1666666666666,41.587166232358285,0.46010184784002395,0.45339940399674417,AVOID - Too unpredictable
CME,6,76.43833333333333,0.016285714285714094,0.00558479322742822,0.37217454089296437,0.0048689515412375685,0.2,158.0,33.68064864269909,0.4268922863159007,0.4321054337206701,AVOID - Too unpredictable
MRVL,6,70.00166666666668,-0.016857142857143764,0.0061798933032047865,0.3662156316828803,0.005231527321009693,0.2,233.83333333333334,33.66224406699517,0.43260283104650715,0.4271346605941974,AVOID - Too unpredictable
FOXA,6,72.11166666666666,-0.01971428571428647,0.005967823142184914,0.435829349886193,0.006043811910502596,0.2,214.33333333333334,33.57465350321529,0.4303496731548578,0.4239884999536294,AVOID - Too unpredictable
GPN,6,51.26666666666666,0.02628571428571518,0.007989930774076615,0.5022173057773126,0.009796176315552263,0.6,561.6666666666666,41.26008029166707,0.40961711768432774,0.41768824451836284,AVOID - Too unpredictable
DVN,6,54.915,0.017428571428571637,0.007483232611689816,0.3440809013395927,0.006265699742139537,0.2,505.6666666666667,33.597927004136736,0.41094171887094627,0.4163120907935256,AVOID - Too unpredictable
CAT,6,54.708333333333336,-0.024285714285713526,0.007449695224114872,0.4805350027717957,0.008783579639393068,0.2,508.1666666666667,33.345132892784136,0.4075604095526178,0.400140269792959,AVOID - Too unpredictable
BTI,6,61.324999999999996,0.013428571428571812,0.0063861464853134375,0.2869814163553682,0.00467968065805737,0.2,386.1666666666667,33.723616328753664,0.39163043321184654,0.395574177789431,AVOID - Too unpredictable
HIG,6,73.19666666666667,-0.023999999999999695,0.005119003284016488,0.5728777259493415,0.00782655484242463,0.2,200.33333333333334,33.370914614278036,0.3746939770457269,0.36795239756964043,AVOID - Too unpredictable
GD,6,55.82333333333333,0.02400000000000008,0.006329537843270283,0.5151914423029775,0.00922896236286459,0.0,489.6666666666667,29.26698989901165,0.3533359008708248,0.3596932009701124,AVOID - Too unpredictable
