ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,recommendation
CAH,12,50.76250000000001,0.0633916083916082,0.20179796499536617,0.4871366167035009,0.009596387425826167,0.18181818181818182,572.0833333333334,38.730663843642006,10.243769198077278,11.048752499046769,AVOID - Too unpredictable
AA,12,56.48,0.06370629370629381,0.18049522164095944,0.517638870256089,0.00916499416175795,0.09090909090909091,480.75,36.316539051234805,10.194370118281388,10.999381992329658,AVOID - Too unpredictable
TECK,12,58.76416666666666,0.09143356643356658,0.1681262438537583,0.7697776554881869,0.013099439661157229,0.09090909090909091,436.5833333333333,35.55202516767885,9.879798614862894,10.989715865116933,AVOID - Too unpredictable
ACLS,12,76.2275,0.011153846153845648,0.1420673556828418,0.10215388718333812,0.0013401185554207879,0.09090909090909091,162.83333333333334,35.946190633125,10.829439355313824,10.98038760960764,AVOID - Too unpredictable
COST,12,75.19083333333334,0.07402097902097911,0.13272460640242711,0.7013850384932809,0.009328065768122633,0.09090909090909091,176.83333333333334,34.86711343344237,9.979673759237166,10.892657472280874,AVOID - Too unpredictable
AMP,12,39.4425,0.10087412587412584,0.24543789929946092,0.702888386113566,0.01782058404293759,0.09090909090909091,776.0,37.39926039287189,9.680684343118989,10.876112306209253,AVOID - Too unpredictable
PII,12,24.563333333333333,0.11251748251748243,0.38802735451303005,0.6235427455720698,0.025385102954487846,0.09090909090909091,921.9166666666666,40.92049215812394,9.531245251355061,10.837512001491994,AVOID - Poor risk-adjusted score
NI,12,53.77916666666667,0.06877622377622351,0.18398359690895982,0.553510890186955,0.010292292062049213,0.09090909090909091,521.0833333333334,36.30846051924569,9.894484522099768,10.736831514393133,AVOID - Too unpredictable
PFE,12,57.666666666666664,0.07825174825174834,0.16851272636836767,0.6580442403229598,0.011411171797507974,0.2727272727272727,452.5833333333333,39.368810065845686,9.71756722057587,10.65614504753547,AVOID - Too unpredictable
HSIC,12,46.63499999999999,-0.08433566433566449,0.2546731381646372,0.5768954266878307,0.01237043908411774,0.09090909090909091,658.8333333333334,38.22133205470916,11.876681798307855,10.642875231477932,AVOID - Too unpredictable
PEP,12,51.2925,0.0764685314685316,0.18797290987448312,0.6088530884649703,0.011870216668420731,0.18181818181818182,564.5833333333334,38.08852926575605,9.641600479736924,10.552133935368781,AVOID - Too unpredictable
DBX,12,64.2225,-0.03611888111888145,0.17098968491008493,0.3015273619424936,0.004695042421931466,0.2727272727272727,337.4166666666667,40.11473175965486,10.981385039137928,10.486933982833131,AVOID - Too unpredictable
DAN,12,32.482499999999995,0.09080419580419583,0.29024350788444886,0.5818379642706956,0.017912351705401237,0.2727272727272727,852.0,42.3706155205388,9.427834744856609,10.479932372990142,AVOID - Too unpredictable
UPS,12,44.413333333333334,0.08531468531468539,0.21239592708976607,0.6390400787292004,0.01438847370299911,0.09090909090909091,703.0833333333334,36.75121226057489,9.433211108480144,10.424218405044062,AVOID - Too unpredictable
ZS,12,47.80416666666667,0.028496503496503456,0.20882034151729,0.21526953389233203,0.004503154199787299,0.0,629.8333333333334,35.814294825539974,9.982482409282785,10.337464369829405,AVOID - Too unpredictable
BMY,12,58.245000000000005,-0.07993006993006983,0.19679067297806985,0.6219927652312368,0.010678904030066732,0.09090909090909091,444.5,36.654011604517244,11.46207274760768,10.331870538578688,AVOID - Too unpredictable
PPL,12,47.705000000000005,0.05027972027972038,0.20363385839643955,0.3846318586215484,0.008062715828981205,0.09090909090909091,632.0,37.12092598717689,9.71435321480215,10.321701517426279,AVOID - Too unpredictable
CTAS,12,77.68333333333334,0.051748251748251664,0.12447300895088054,0.5063321263975096,0.006517899073986392,0.45454545454545453,143.0,42.17330945203686,9.669478245334236,10.29148522708981,AVOID - Too unpredictable
FRO,12,47.666666666666664,0.08209790209790209,0.19292535908938835,0.6452303636858868,0.013536301336067556,0.09090909090909091,633.6666666666666,36.252312457256714,9.196108783260843,10.126803257634272,AVOID - Too unpredictable
UNM,12,62.52166666666667,0.06181818181818198,0.15017250151766437,0.5506788739567036,0.00880780860965591,0.09090909090909091,367.0833333333333,35.44257600274616,9.389035082386906,10.108829935567348,AVOID - Too unpredictable
EPR,12,57.36999999999998,0.04167832167832164,0.16622242853506586,0.3528928071430943,0.006151173211488485,0.0,459.75,34.37155553490313,9.536180725056726,10.031205573895456,AVOID - Too unpredictable
MAIN,12,28.156666666666663,-0.1686713286713286,0.44166174560176286,0.8761405265265512,0.031116628147030354,0.09090909090909091,890.5833333333334,41.95637137153167,12.435722550326968,9.95887864142465,AVOID - Poor risk-adjusted score
BCS,12,31.995833333333334,0.10451048951048951,0.2755423060633604,0.6872949189071283,0.021480763190221488,0.0,854.75,36.118192862878665,8.816205701085602,9.942426784602794,AVOID - Too unpredictable
